0,119.52278589195186
1,119.8929321310357
2,121.54238071207443
3,166.80807910822023
4,166.50591942988436
5,166.43703589727022
6,169.7631896996207
7,166.17697576479216
8,166.42952187201666
9,168.35748922237872
10,167.43488902489844
11,164.10716970647653
12,166.41775298438085
13,169.01039071546958
14,169.1120696750589
15,169.47046661734316
16,169.75743430508402
17,168.73312587063916
18,168.00913049973838
19,168.55466469356844
20,166.4757260401334
21,165.78041576214153
22,166.39858952636993
23,164.7545770468931
24,163.29875637816616
25,162.4213805023317
26,163.28646257032514
27,163.3505458175294
28,162.85270623238253
29,163.00584358567755
30,161.2977090876597
31,161.63975270028226
32,161.42604709154742
33,162.3805023117436
34,162.43648920081458
35,163.46526642880949
36,161.3813121857803
37,161.3682298417211
38,160.2399992396794
39,157.15875401823175
40,157.88247349814495
41,159.28888607371516
42,155.05172360798682
43,153.5941187833451
44,153.96243507495873
45,153.31990824176557
46,154.06410467887616
47,153.4084593686965
48,154.86436346198303
49,155.60424895690005
50,155.685638277971
51,157.9703758461233
52,158.68877097697958
53,162.5188892011817
54,162.50569385358452
55,161.53563673401976
56,162.16194531943907
57,162.53493885206115
58,161.7619328166815
59,160.34975489328517
60,160.56065219676344
61,161.0998758184194
62,160.46544707111877
63,160.50695139919517
64,157.24428050203178
65,157.60956120052566
66,157.22701487826106
67,159.41632744578132
68,160.5351924187018
69,160.53727369852842
70,161.70056039976592
71,161.98811808272617
72,162.10794018110107
73,162.96530032834139
74,163.3243507103213
75,161.12206753566707
76,162.95875080193787
77,163.69921324213303
78,163.82330216287562
79,163.79833399435822
80,162.63553205955878
81,161.71161803176514
82,163.72553156136362
83,164.09149209347754
84,160.04578536599902
85,157.08546012675444
86,156.45231850303773
87,153.25135529742735
88,152.8659724727446
89,152.78462172420146
90,154.27143405301763
91,154.3168719415449
92,154.39576496329505
93,154.28516169202732
94,153.60430453384882
95,153.68113489352723
96,152.35700239168474
97,155.32921256906755
98,156.51448209375985
99,157.54435200253087
100,158.61136043636643
101,159.22214405806486
102,159.66957307755612
103,157.08738678852868
104,152.78333246899416
105,152.45093630933405
106,151.4767075260871
107,151.90110874978947
108,151.66417742620223
109,150.44310352188154
110,147.45350525142328
111,145.39664895782428
112,149.64273774239805
113,151.0062006141681
114,150.64823572961186
115,149.73120903775953
116,147.1955833476293
117,145.29534643158672
118,145.16708103609088
119,145.90183741728043
120,144.56345694486504
121,143.47013258483162
122,143.36096953911922
123,140.7301083885229
124,140.58961763040847
125,141.48707478287926
126,141.04229101829117
127,142.28289737169456
128,141.06023505538144
129,137.89899612211786
130,135.62105213902245
131,138.95907374700673
132,137.4562289741694
133,135.49065744727014
134,138.00733693106758
135,136.17012897354184
136,137.4515151013508
137,140.76242756577577
138,140.30013435075122
139,140.93348697123315
140,141.6245212266531
141,141.6478885315893
142,139.24868242676183
143,140.12567444974778
144,139.72955919572834
145,141.0342856822435
146,143.3638964771228
147,144.68027137027565
148,145.36090484506445
149,146.2873602911279
150,146.1585364677464
151,146.8418685049689
152,147.4361504587025
153,150.14834118782878
154,150.52167902646156
155,151.8782505176913
156,150.7807918094639
157,152.27292363977165
158,152.10758251402896
159,150.41825993706496
160,151.85287184685896
161,151.66255025816284
162,155.31592472238668
163,156.65723900296666
164,157.63705770836546
165,157.45277687815238
166,161.2210313433627
167,159.46128520589977
168,159.34041248844426
169,158.62271121853763
170,158.78340364875586
171,158.7248351092565
172,158.24987902173586
173,161.1536265973341
174,161.59552103161667
175,160.87406102351946
176,159.81585979471325
177,157.34089193054578
178,157.66325220928388
179,156.4350306355151
180,152.79386566256866
181,150.4544078816742
182,150.2568897402171
183,153.23081127454154
184,153.2953776445044
185,153.31004406249605
186,153.51363608599752
187,152.21382266716722
188,151.6974812912683
189,154.49053701232222
190,155.95348159422005
191,152.22443420127874
192,151.8352458862378
193,152.82804842666263
194,153.49368261130684
195,153.10235751934934
196,155.3509737075325
197,157.54051789901177
198,161.3146108920055
199,160.96220208980031
200,163.7174528337724
201,167.66456755805368
202,169.94039901778294
203,169.90404036960382
204,169.06705663059714
205,165.09528719678104
206,165.02706340833467
207,161.63120886888328
208,160.5261904656951
209,161.53390650770214
210,165.39744001081854
211,167.96936981437244
212,163.90669723329407
213,163.88467329416144
214,164.11996573785083
215,164.29070084494984
216,160.9481058380381
217,158.84211011398364
218,161.4779491491016
219,162.90250552492958
220,164.65372975027242
221,163.169542311996
222,163.1574032593853
223,162.41673752487125
224,158.25929312592598
225,158.62490642270575
226,160.11782210264204
227,160.8537474959107
228,159.3568433027209
229,161.31740646875994
230,163.8736325580901
231,164.76740099269773
232,165.094613711347
233,165.06465809120368
234,165.44795194012568
235,165.07598471081542
236,163.60722746816342
237,161.11327983720076
238,157.70719143764958
239,155.04590696495956
240,155.32275515313344
241,155.84841125727095
242,155.39084278588646
243,154.30612539405172
244,157.0591694633104
245,154.60013710651353
246,154.5577998852757
247,154.73429858215883
248,154.42052586427397
249,154.61063150296508
250,152.9883677890323
251,153.63695560906953
252,154.03111385437296
253,154.6995631872234
254,154.8550784159293
255,152.236265239847
256,153.7316463933962
257,152.94590687687636
258,151.01803993407668
259,149.358324610555
260,149.3587493681393
261,149.2638202920509
262,150.23082652836965
263,150.00086403369224
264,149.86113940782934
265,149.48772831284026
266,149.5093968659019
267,149.35507879168927
268,233.2288157066267
269,231.81308863283667
270,229.1751241993479
271,230.68715160478078
272,228.94992002873815
273,228.76161696790908
274,228.4223906878518
275,228.86924013940597
276,227.0885633518144
277,225.7096794139438
278,225.0614490734388
279,223.12275585696378
280,223.83259806680408
281,225.52235299854738
282,224.6228801340684
283,224.59682645361738
284,223.53057724927137
285,223.59616124789457
286,225.5025667385357
287,225.11616538563968
288,221.73841839755403
289,223.89549463960714
290,227.18288163404154
291,226.68052581899101
